Emplid,Admit Term Descrshort,Acad Prog.Acad Career,Exp Grad Term Descrshort,Completion Term Descrshort,Acad Prog,Acad Prog Descr,Acad Plan,Acad Plan Descr,Term,Term Descrshort,Stdnt Car Term.Acad Career,Crse ID,Subject,Catalog Nbr
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2510,FA 2024,GINF,047246,SI,506
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2510,FA 2024,GINF,051553,SI,500
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2520,WN 2025,GINF,022326,SI,581
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2520,WN 2025,GINF,040667,SI,681
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2520,WN 2025,GINF,048280,SI,667
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2520,WN 2025,GINF,050162,SI,510
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2520,WN 2025,GINF,050165,SI,585
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,021042,SI,647
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,038659,SI,519
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,049601,SI,564
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,050161,SI,676
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,050164,SI,504
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,020803,SI,643
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,042324,SI,639
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,047901,SI,699
03472808,FA 2024,GINF,WN 2026, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,048129,SI,505
03514514,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
03514514,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,039178,SI,539
03514514,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
03514514,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
03514514,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
03514514,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021400,SI,520
03514514,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,044772,SI,582
03514514,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,047246,SI,506
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,017281,SI,588
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,039178,SI,539
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,044772,SI,582
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047246,SI,506
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,020401,SI,622
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021391,SI,511
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,040667,SI,681
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,045393,SI,552
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,046306,SI,616
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,051836,SI,611
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,003736,MKT,625
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047304,ENTR,550
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048421,ENTR,560
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048488,SI,559
03575347,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,047901,SI,699
03735149,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,009731,SI,580
03735149,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,021045,SI,666
03735149,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,021391,SI,511
03735149,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,051553,SI,500
03735149,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,022326,SI,581
03735149,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,047246,SI,506
03735149,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,048129,SI,505
03735149,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,048280,SI,667
03735149,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,050162,SI,510
03976003,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,001459,SI,690
03976003,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,020934,SI,649
03976003,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,045930,SI,671
03976003,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,048500,SI,670
03976003,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,051553,SI,500
03976003,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047228,ENTR,500
03976003,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047641,SI,540
03976003,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047901,SI,699
03976003,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050663,SI,568
03976003,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050983,SI,602
04070256,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,017281,SI,588
04070256,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,039178,SI,539
04070256,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,047246,SI,506
04070256,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,051553,SI,500
04070256,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,020401,SI,622
04070256,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,041626,SI,664
04070256,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,044772,SI,582
04070256,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,048129,SI,505
04070256,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,050159,SI,579
04070256,FA 2025,GINF,WN 2027, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,050164,SI,504
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,017281,SI,588
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,039178,SI,539
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,044772,SI,582
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,020401,SI,622
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021400,SI,520
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,022099,SI,658
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,040667,SI,681
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,048488,SI,559
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,001459,SI,690
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,043210,SI,534
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048129,SI,505
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,050159,SI,579
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,050164,SI,504
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,001459,SI,690
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,043366,SI,617
04192850,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,047901,SI,699
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,039178,SI,539
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048129,SI,505
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021391,SI,511
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021400,SI,520
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,044772,SI,582
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,050164,SI,504
04473332,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,052216,SI,512
04491340,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,044772,SI,582
04491340,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
04491340,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
04491340,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
04491340,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021400,SI,520
04491340,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,043863,SI,612
04491340,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,045393,SI,552
04491340,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,048129,SI,505
04492158,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,001459,SI,690
04492158,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,021400,SI,520
04492158,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,039081,SI,529
04492158,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,043210,SI,534
04492158,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
04492158,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021391,SI,511
04492158,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,045393,SI,552
04492158,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,045732,SI,554
04492158,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,001459,SI,690
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,038659,SI,519
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,045930,SI,671
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,048500,SI,670
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,051553,SI,500
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,012974,ENS,346
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,020934,SI,649
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,021391,SI,511
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047901,SI,699
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050663,SI,568
04885204,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050983,SI,602
05130600,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,044772,SI,582
05130600,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047246,SI,506
05130600,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,020401,SI,622
05130600,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,051553,SI,500
05138770,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
05138770,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,039178,SI,539
05138770,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
05138770,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
05138770,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
05138770,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021400,SI,520
05138770,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,044772,SI,582
05138770,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,045393,SI,552
05138770,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,049038,SI,688
05431165,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,009731,SI,580
05431165,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,021045,SI,666
05431165,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,021391,SI,511
05431165,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,051553,SI,500
05431165,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,022326,SI,581
05431165,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,047246,SI,506
05431165,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,048280,SI,667
05431165,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,049038,SI,688
05431165,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,050162,SI,510
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,017281,SI,588
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047246,SI,506
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,048831,SI,547
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,020401,SI,622
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,039178,SI,539
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,040667,SI,681
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047641,SI,540
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,048421,ENTR,560
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,051111,EAS,506
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,021400,SI,520
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,041336,STRATEGY,675
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,045687,SI,538
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048488,SI,559
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,022099,SI,658
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,047901,SI,699
05479492,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051836,SI,611
05597124,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
05597124,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,044772,SI,582
05597124,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
