CompletionTermDesc,Emplid,Crse ID,Term Descrshort,Subject,Catalog Nbr,Class Section,Session Descrshort,Crse Component Descrshort,Crse Descr,Unt Earned - Credits,Crse Grade Off - Grade Earned,Course Code,Outside UMSI
Winter 2023,27066903,048129,WN 2022,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2023,27066903,048421,WN 2023,ENTR,560,001,Regular,Lecture,Proj Mgmt Consulting,3.00,A,ENTR 560,Yes
Winter 2023,27066903,048488,FA 2022,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,28225166,009731,FA 2021,SI,580,001,Regular,Lecture,Records & Archives,3.00,A+,SI 580,No
Winter 2023,28225166,021045,FA 2021,SI,666,001,Regular,Lecture,Org of Inf Resources,3.00,A,SI 666,No
Winter 2023,28225166,038659,FA 2022,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A,SI 519,No
Winter 2023,28225166,039123,WN 2023,EAS,531,001,Regular,Lecture,Principles of GIS,4.00,A,EAS 531,Yes
Winter 2023,28225166,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,28225166,039979,WN 2022,SI,623,001,Regular,Seminar,Res Meth Info Prof,3.00,A,SI 623,No
Winter 2023,28225166,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,28225166,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,28225166,044772,WN 2022,SI,582,001,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2023,28225166,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,28225166,047640,FA 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,W,SI 507,No
Winter 2023,28225166,047901,WN 2023,SI,699,006,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,28225166,048280,WN 2022,SI,667,001,Regular,Lecture,Digital Curation,3.00,A,SI 667,No
Winter 2023,28225166,050161,FA 2022,SI,676,001,Regular,Lecture,Network Info Servcs,3.00,A,SI 676,No
Winter 2023,28225166,050162,WN 2023,SI,510,001,Regular,Lecture,Information Ethics,3.00,A,SI 510,No
Winter 2023,28225166,050163,FA 2022,SI,633,001,Regular,Lecture,Assesmnt Cultrl Inst,3.00,A,SI 633,No
Winter 2023,28225166,050164,FA 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,28979599,009732,FA 2022,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A,SI 650,No
Winter 2023,28979599,016607,FA 2021,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A+,SI 544,No
Winter 2023,28979599,041626,WN 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,28979599,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A,SI 618,No
Winter 2023,28979599,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,28979599,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,A,SI 671,No
Winter 2023,28979599,047640,FA 2021,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,28979599,047901,WN 2023,SI,699,305,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,28979599,048421,FA 2022,ENTR,560,001,Regular,Lecture,Proj Mgmt Consulting,3.00,A,ENTR 560,Yes
Winter 2023,28979599,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,A-,SI 670,No
Winter 2023,28979599,049038,WN 2022,SI,688,001,Regular,Lecture,AppProjS S -GIEP/CID,6.00,S,SI 688,No
Winter 2023,28979599,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,28979599,050159,WN 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2023,28979599,050164,FA 2021,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,28979599,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,28979599,050846,FA 2022,SI,512,001,Regular,Lecture,Change The Internet,3.00,A,SI 512,No
Winter 2023,29497156,016607,FA 2021,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A+,SI 544,No
Winter 2023,29497156,021391,WN 2022,SI,511,630,Regular,Laboratory,Special Topics,1.00,A-,SI 511,No
Winter 2023,29497156,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,29497156,041626,FA 2021,SI,664,001,Regular,Lecture,Database App Design,3.00,A+,SI 664,No
Winter 2023,29497156,041957,WN 2022,ENGR,599,123,Regular,Lecture,Spec Topics Engr,2.00,A,ENGR 599,Yes
Winter 2023,29497156,041957,FA 2022,ENGR,599,123,Regular,Lecture,Spec Topics Engr,2.00,A,ENGR 599,Yes
Winter 2023,29497156,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A,SI 618,No
Winter 2023,29497156,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,29497156,043396,FA 2022,EECS,402,001,Regular,Lecture,Prog for Sci&Eng,4.00,A-,EECS 402,Yes
Winter 2023,29497156,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,B+,SI 671,No
Winter 2023,29497156,047640,FA 2021,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,29497156,047901,WN 2023,SI,699,205,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,29497156,048268,WN 2022,SI,630,001,Regular,Lecture,NLP Algorithm People,3.00,A-,SI 630,No
Winter 2023,29497156,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,B,SI 670,No
Winter 2023,29497156,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,29497156,050164,FA 2021,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,29497156,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,30381191,001459,WN 2023,SI,690,001,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2023,30381191,009731,FA 2021,SI,580,001,Regular,Lecture,Records & Archives,3.00,A+,SI 580,No
Winter 2023,30381191,016607,FA 2021,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A+,SI 544,No
Winter 2023,30381191,020934,FA 2022,SI,649,001,Regular,Lecture,Info Visualization,3.00,A,SI 649,No
Winter 2023,30381191,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,30381191,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A,SI 618,No
Winter 2023,30381191,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,30381191,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,B+,SI 671,No
Winter 2023,30381191,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,30381191,047640,WN 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,30381191,047901,WN 2023,SI,699,205,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,30381191,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,A-,SI 670,No
Winter 2023,30381191,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,30381191,050162,WN 2023,SI,510,001,Regular,Lecture,Information Ethics,3.00,A+,SI 510,No
Winter 2023,30381191,050164,WN 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,30381191,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,30748932,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2023,30748932,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,30748932,021400,WN 2022,SI,520,002,Regular,Lecture,Graphic Design,3.00,A,SI 520,No
Winter 2023,30748932,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,30748932,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,30748932,041855,FA 2022,SI,631,001,Regular,Lecture,Agile Softwar Dev,1.50,A,SI 631,No
Winter 2023,30748932,042071,FA 2022,SI,563,001,Regular,Lecture,Game Theory,3.00,A-,SI 563,No
Winter 2023,30748932,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,30748932,043210,FA 2022,SI,534,001,Regular,Lecture,Theories Soc Influen,3.00,A,SI 534,No
Winter 2023,30748932,043863,WN 2022,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A+,SI 612,No
Winter 2023,30748932,044772,FA 2021,SI,582,001,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2023,30748932,044798,WN 2023,ENTR,599,021,Regular,Lecture,Spec Topics Entr,3.00,A,ENTR 599,Yes
Winter 2023,30748932,045393,FA 2022,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,A+,SI 552,No
Winter 2023,30748932,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,30748932,047901,WN 2023,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,30748932,049417,WN 2022,BA,670,001,Regular,Recitation,+Impact Studio,3.00,A,BA 670,Yes
Winter 2023,31759504,005075,FA 2021,PUBPOL,571,001,Regular,Lecture,Appl Econmet,3.00,A,PUBPOL 571,Yes
Winter 2023,31759504,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A+,SI 588,No
Winter 2023,31759504,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,31759504,020479,WN 2023,PUBPOL,580,001,Regular,Lecture,Values&Ethics,3.00,A-,PUBPOL 580,Yes
Winter 2023,31759504,039081,WN 2023,SI,529,001,Regular,Lecture,Online Communities,3.00,A-,SI 529,No
Winter 2023,31759504,039543,FA 2021,PUBPOL,750,005,Regular,Lecture,Special Topics,1.50,B+,PUBPOL 750,Yes
Winter 2023,31759504,039690,WN 2022,PUBPOL,558,001,Regular,Lecture,Economic Analysis,3.00,A-,PUBPOL 558,Yes
Winter 2023,31759504,039979,WN 2022,SI,623,001,Regular,Seminar,Res Meth Info Prof,3.00,A+,SI 623,No
Winter 2023,31759504,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,5.00,S,SI 681,No
Winter 2023,31759504,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,31759504,043580,WN 2022,PUBPOL,778,001,First 7 Wk,Seminar,Proj Skills Wkshp,1.00,S,PUBPOL 778,Yes
Winter 2023,31759504,044772,WN 2022,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2023,31759504,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,31759504,047640,WN 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,B,SI 507,No
Winter 2023,31759504,048488,FA 2021,SI,559,002,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,31759504,049040,WN 2023,SI,698,123,Regular,Seminar,Master's Thesis 2,3.00,A+,SI 698,No
Winter 2023,31759504,050164,FA 2021,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,31778854,001459,FA 2022,SI,690,390,Regular,Seminar,Intern/Field Exper,6.00,S,SI 690,No
Winter 2023,31778854,021400,FA 2022,SI,520,002,Regular,Lecture,Graphic Design,3.00,A+,SI 520,No
Winter 2023,31778854,039081,WN 2023,SI,529,001,Regular,Lecture,Online Communities,3.00,A,SI 529,No
Winter 2023,31778854,042104,FA 2022,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,31778854,043863,FA 2022,SI,612,002,Regular,Lecture,Pervasv Interact Des,3.00,A,SI 612,No
Winter 2023,31778854,044798,WN 2023,ENTR,599,021,Regular,Lecture,Spec Topics Entr,3.00,A,ENTR 599,Yes
Winter 2023,31778854,046306,WN 2023,SI,616,001,Regular,Lecture,Adv Graphic Design,3.00,A,SI 616,No
Winter 2023,31778854,047901,WN 2023,SI,699,401,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,31778854,048487,FA 2022,SI,669,001,Regular,Lecture,Dev Mobile Exp,3.00,A+,SI 669,No
Winter 2023,31895281,001459,WN 2023,SI,690,001,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2023,31895281,007771,WN 2022,MATH,419,001,Regular,Lecture,Lin Sp Matrix Thy,3.00,A,MATH 419,Yes
Winter 2023,31895281,007780,FA 2022,EECS,498,010,Regular,Lecture,Special Topics,3.00,A-,EECS 498,Yes
Winter 2023,31895281,009732,FA 2022,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A-,SI 650,No
Winter 2023,31895281,016607,FA 2021,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A+,SI 544,No
Winter 2023,31895281,021391,WN 2022,SI,511,630,Regular,Laboratory,Special Topics,1.00,A,SI 511,No
Winter 2023,31895281,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,31895281,042071,FA 2021,SI,563,001,Regular,Lecture,Game Theory,3.00,A,SI 563,No
Winter 2023,31895281,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A-,SI 618,No
Winter 2023,31895281,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,31895281,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,B+,SI 671,No
Winter 2023,31895281,047640,FA 2021,SI,507,001,Regular,Lecture,Inter Programming,3.00,A+,SI 507,No
Winter 2023,31895281,047901,WN 2023,SI,699,005,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,31895281,048129,WN 2022,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2023,31895281,048268,WN 2022,SI,630,001,Regular,Lecture,NLP Algorithm People,3.00,A,SI 630,No
Winter 2023,31895281,049601,WN 2023,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,31895281,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A-,SI 568,No
Winter 2023,31997126,001459,FA 2021,SI,690,001,Regular,Seminar,Intern/Field Exper,6.00,S,SI 690,No
Winter 2023,31997126,017281,FA 2020,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A+,SI 588,No
Winter 2023,31997126,020401,WN 2021,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,31997126,022099,WN 2023,SI,658,001,Regular,Lecture,Info Architecture,3.00,A,SI 658,No
Winter 2023,31997126,041507,FA 2022,SI,686,001,Scnd 7 Wk,Lecture,User-Gen Content,1.50,A,SI 686,No
Winter 2023,31997126,041626,WN 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,31997126,042071,FA 2022,SI,563,001,Regular,Lecture,Game Theory,3.00,A,SI 563,No
Winter 2023,31997126,043210,FA 2022,SI,534,001,Regular,Lecture,Theories Soc Influen,3.00,A,SI 534,No
Winter 2023,31997126,043863,WN 2023,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A,SI 612,No
Winter 2023,31997126,044772,FA 2022,SI,582,003,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,31997126,045393,FA 2022,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,A-,SI 552,No
Winter 2023,31997126,046306,FA 2021,SI,616,001,Regular,Lecture,Adv Graphic Design,3.00,A,SI 616,No
Winter 2023,31997126,047246,FA 2020,SI,506,001,Regular,Lecture,Programming I,3.00,A+,SI 506,No
Winter 2023,31997126,047901,WN 2023,SI,699,001,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,31997126,048488,FA 2021,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,A+,SI 559,No
Winter 2023,31997126,050927,FA 2023,STRATEGY,711,802,Scnd 7 Wk,Recitation,Global Strategy,1.50,A,STRATEGY 711,Yes
Winter 2023,32078470,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A+,SI 588,No
Winter 2023,32078470,020401,WN 2022,SI,622,003,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,32078470,021400,FA 2021,SI,520,002,Regular,Lecture,Graphic Design,3.00,A,SI 520,No
Winter 2023,32078470,022099,WN 2022,SI,658,001,Regular,Lecture,Info Architecture,3.00,A+,SI 658,No
Winter 2023,32078470,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,32078470,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,32078470,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,32078470,043863,WN 2022,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A,SI 612,No
Winter 2023,32078470,044772,FA 2021,SI,582,003,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2023,32078470,045393,FA 2022,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,A+,SI 552,No
Winter 2023,32078470,047901,WN 2023,SI,699,001,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,32078470,048129,WN 2022,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2023,32078470,048488,FA 2022,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,32078470,049112,FA 2022,PAT,500,002,Regular,Lecture,Intro Elec Mus Prod,3.00,A,PAT 500,Yes
Winter 2023,32078470,050136,WN 2022,UARTS,560,102,Regular,Laboratory,Grad ArtsEng Proj,1.00,A,UARTS 560,Yes
Winter 2023,32078470,050136,FA 2022,UARTS,560,102,Regular,Laboratory,Grad ArtsEng Proj,1.00,A,UARTS 560,Yes
Winter 2023,32078470,050162,WN 2022,SI,510,001,Regular,Lecture,Information Ethics,3.00,A,SI 510,No
Winter 2023,32539471,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A+,SI 588,No
Winter 2023,32539471,020401,WN 2022,SI,622,003,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,32539471,020803,WN 2023,SI,643,001,Regular,Lecture,Instructional Skills,3.00,A,SI 643,No
Winter 2023,32539471,021050,WN 2022,SI,691,091,Regular,Ind Study,Independent Study,1.00,A,SI 691,No
Winter 2023,32539471,021050,WN 2022,SI,691,117,Regular,Ind Study,Independent Study,1.00,A,SI 691,No
Winter 2023,32539471,021400,FA 2021,SI,520,002,Regular,Lecture,Graphic Design,3.00,A,SI 520,No
Winter 2023,32539471,022099,WN 2022,SI,658,001,Regular,Lecture,Info Architecture,3.00,A+,SI 658,No
Winter 2023,32539471,039081,WN 2022,SI,529,001,Regular,Lecture,Online Communities,3.00,A+,SI 529,No
Winter 2023,32539471,040405,FA 2022,SURVMETH,600,001,Regular,Seminar,Fund Surv Data Sci,3.00,A,SURVMETH 600,Yes
Winter 2023,32539471,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,32539471,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,32539471,043863,FA 2022,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A,SI 612,No
Winter 2023,32539471,044772,FA 2021,SI,582,003,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2023,32539471,045393,FA 2022,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,A,SI 552,No
Winter 2023,32539471,047901,WN 2023,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,32539471,048488,FA 2022,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,A+,SI 559,No
Winter 2023,32539471,050162,WN 2022,SI,510,001,Regular,Lecture,Information Ethics,3.00,A+,SI 510,No
Winter 2023,32862775,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,1.00,S,SI 690,No
Winter 2023,32862775,001459,WN 2023,SI,690,001,Regular,Seminar,Intern/Field Exper,4.00,S,SI 690,No
Winter 2023,32862775,009732,FA 2022,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A+,SI 650,No
Winter 2023,32862775,022099,WN 2022,SI,658,001,Regular,Lecture,Info Architecture,3.00,A+,SI 658,No
Winter 2023,32862775,041626,FA 2021,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,32862775,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A,SI 618,No
Winter 2023,32862775,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A-,SI 501,No
Winter 2023,32862775,044042,WN 2023,UARTS,550,100,Regular,Lecture,Creative Process,4.00,A,UARTS 550,Yes
Winter 2023,32862775,044772,FA 2022,SI,582,004,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,32862775,047640,FA 2021,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,32862775,047901,WN 2023,SI,699,005,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,32862775,048268,WN 2022,SI,630,001,Regular,Lecture,NLP Algorithm People,3.00,A,SI 630,No
Winter 2023,32862775,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,A-,SI 670,No
Winter 2023,32862775,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,32862775,050164,FA 2021,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A-,SI 504,No
Winter 2023,32862775,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,32862775,050983,WN 2023,SI,602,001,Regular,Lecture,Math for ApplDataSci,3.00,B-,SI 602,No
Winter 2023,33008589,020401,WN 2023,SI,622,002,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,33008589,038659,FA 2022,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A,SI 519,No
Winter 2023,33008589,039081,WN 2023,SI,529,001,Regular,Lecture,Online Communities,3.00,A-,SI 529,No
Winter 2023,33008589,040667,WN 2023,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,33008589,042104,FA 2022,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,33008589,047901,WN 2023,SI,699,401,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,33008589,048831,FA 2022,SI,547,001,Regular,Seminar,Engage w/Communities,3.00,A-,SI 547,No
Winter 2023,33008589,050846,FA 2022,SI,512,001,Regular,Lecture,Change The Internet,3.00,A-,SI 512,No
Winter 2023,33316279,009732,FA 2021,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A,SI 650,No
Winter 2023,33316279,020934,FA 2022,SI,649,001,Regular,Lecture,Info Visualization,3.00,A-,SI 649,No
Winter 2023,33316279,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,33316279,041626,WN 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,33316279,041934,FA 2022,SI,608,001,Regular,Lecture,Networks,3.00,A-,SI 608,No
Winter 2023,33316279,042071,FA 2022,SI,563,001,Regular,Lecture,Game Theory,3.00,A-,SI 563,No
Winter 2023,33316279,042091,FA 2021,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A-,SI 618,No
Winter 2023,33316279,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,33316279,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,A-,SI 671,No
Winter 2023,33316279,047901,WN 2023,SI,699,005,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,33316279,048141,WN 2022,DATASCI,513,001,Regular,Lecture,Regress&Data Analys,3.00,A+,DATASCI 513,Yes
Winter 2023,33316279,048268,WN 2022,SI,630,101,Regular,Lecture,NLP Algorithm People,3.00,A,SI 630,No
