Emplid,Admit Term Descrshort,Acad Prog.Acad Career,Exp Grad Term Descrshort,Completion Term Descrshort,Acad Prog,Acad Prog Descr,Acad Plan,Acad Plan Descr,Term,Term Descrshort,Stdnt Car Term.Acad Career,Crse ID,Subject,Catalog Nbr
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2460,FA 2023,GINF,042104,SI,501
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2460,FA 2023,GINF,047246,SI,506
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2460,FA 2023,GINF,048129,SI,505
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2470,WN 2024,GINF,022212,HISTORY,698
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2470,WN 2024,GINF,039979,SI,623
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2470,WN 2024,GINF,040667,SI,681
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2470,WN 2024,GINF,048280,SI,667
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2470,WN 2024,GINF,050165,SI,585
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2510,FA 2024,GINF,001459,SI,690
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2510,FA 2024,GINF,021045,SI,666
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2510,FA 2024,GINF,050161,SI,676
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2510,FA 2024,GINF,050163,SI,633
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2510,FA 2024,GINF,050164,SI,504
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2520,WN 2025,GINF,001459,SI,690
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2520,WN 2025,GINF,047901,SI,699
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2520,WN 2025,GINF,049601,SI,564
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2520,WN 2025,GINF,050162,SI,510
72691056,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,4470MSI9,Information MSI,2520,WN 2025,GINF,051074,SI,626
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2420,WN 2023,GINF,049423,SIADS,502
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2420,WN 2023,GINF,049424,SIADS,505
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2420,WN 2023,GINF,049425,SIADS,516
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2420,WN 2023,GINF,049426,SIADS,521
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2420,WN 2023,GINF,049427,SIADS,522
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2420,WN 2023,GINF,049429,SIADS,532
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2420,WN 2023,GINF,049522,SIADS,515
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2420,WN 2023,GINF,049633,SIADS,511
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2420,WN 2023,GINF,049862,SIADS,542
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,016607,SI,544
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,042104,SI,501
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,047640,SI,507
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,048129,SI,505
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,050164,SI,504
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,039979,SI,623
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,042091,SI,618
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050663,SI,568
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050983,SI,602
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,009732,SI,650
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,021391,SI,511
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,041934,SI,608
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,045930,SI,671
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,014743,EECS,442
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,014801,ELI,536
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,041626,SI,664
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047637,LHS,712
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047901,SI,699
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,048268,SI,630
72871123,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,048514,WELLNESS,512
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,021400,SI,520
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,042104,SI,501
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,047246,SI,506
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,049601,SI,564
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,050164,SI,504
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,039178,SI,539
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,042091,SI,618
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,047640,SI,507
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050663,SI,568
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050983,SI,602
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,020934,SI,649
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,041934,SI,608
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,042071,SI,563
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,045930,SI,671
73138153,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047901,SI,699
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,021400,SI,520
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,039178,SI,539
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,047246,SI,506
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,022099,SI,658
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,044772,SI,582
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,048488,SI,559
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,017281,SI,588
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,021391,SI,511
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047228,ENTR,500
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,048421,ENTR,560
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021391,SI,511
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,041626,SI,664
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,042324,SI,639
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
73311320,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,048486,SI,659
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,021400,SI,520
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,047246,SI,506
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,048129,SI,505
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,011598,PIANO,500
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,011678,VIOLIN,500
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,039178,SI,539
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,045393,SI,552
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,046306,SI,616
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,011678,VIOLIN,500
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,011688,VOICE,500
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,017281,SI,588
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,038659,SI,519
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047228,ENTR,500
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,048488,SI,559
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021391,SI,511
73320934,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,039178,SI,539
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,042091,SI,618
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,042104,SI,501
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,044772,SI,582
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2460,FA 2023,GINF,047640,SI,507
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,021033,SI,652
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,040667,SI,681
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,041626,SI,664
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,048268,SI,630
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,049601,SI,564
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050663,SI,568
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2470,WN 2024,GINF,050983,SI,602
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,009732,SI,650
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,045930,SI,671
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,048129,SI,505
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,048487,SI,669
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,050164,SI,504
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,001459,SI,690
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,020934,SI,649
73442531,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047901,SI,699
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,017281,SI,588
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,043210,SI,534
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,048129,SI,505
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,021391,SI,511
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,039178,SI,539
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,040667,SI,681
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,048421,ENTR,560
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045393,SI,552
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045771,SI,684
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047304,ENTR,550
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021400,SI,520
73638094,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,017281,SI,588
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,021400,SI,520
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,022099,SI,658
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,039178,SI,539
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,040667,SI,681
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,047246,SI,506
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,048289,TO,428
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,021391,SI,511
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,041626,SI,664
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,045393,SI,552
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,049601,SI,564
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,022188,BL,504
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
74638814,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,051485,BL,511
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2460,FA 2023,GINF,017281,SI,588
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2460,FA 2023,GINF,017525,BL,510
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2460,FA 2023,GINF,039178,SI,539
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2460,FA 2023,GINF,044772,SI,582
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2460,FA 2023,GINF,048129,SI,505
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2460,FA 2023,GINF,050164,SI,504
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2470,WN 2024,GINF,017533,MO,512
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2470,WN 2024,GINF,020401,SI,622
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2470,WN 2024,GINF,021391,SI,511
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2470,WN 2024,GINF,040667,SI,681
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2470,WN 2024,GINF,043863,SI,612
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2470,WN 2024,GINF,048488,SI,559
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,017508,TO,512
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,041626,SI,664
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,042071,SI,563
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,049601,SI,564
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,050159,SI,579
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,001459,SI,690
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,046962,ELI,560
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,047849,ARTSADMN,533
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,047901,SI,699
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,049222,ELI,532
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,049265,ES,640
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,050159,SI,579
75216337,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,051454,SI,594
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,021400,SI,520
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,039178,SI,539
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,042104,SI,501
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,044772,SI,582
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2460,FA 2023,GINF,047246,SI,506
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,020401,SI,622
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,022099,SI,658
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,039081,SI,529
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,040667,SI,681
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,048488,SI,559
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2470,WN 2024,GINF,050136,UARTS,560
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,001459,SI,690
75606836,FA 2023,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,041855,SI,631
